Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,220.3140631,197.3909477,235.6324068,377.4275418,170.4660674,232.811109,253.761636,184.1345062,206.7222842,258.6186237,243.7631573,272.0812665,292.3140097,362.8637899,430.7254315,447.0002865,409.5485438,509.0998792,616.0216599,587.1908018,546.1423977,463.6859364,492.5317093,387.4937757,269.8259433,240.7701781,263.8145604,242.996146,273.1246877,269.5874462,270.1105809,253.0421708,219.7342375,275.7352838,144.5206962,135.6734781,134.939947,138.964642,138.615476,102.6447985,405.4696531,153.6995733,175.1360715,173.9163518,194.1667863,218.5235092,252.8430454,280.1217437,318.1201341,292.6284114,318.0757516,357.4834938,398.1406948,458.1253652,487.1982806,497.6297557,449.3715203,
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,127.0047459,142.5375164,152.4512126,153.541996,161.1348414,167.4536727,181.2183451,189.6595505,195.1412317,200.0080263,201.4641576,229.0048145,283.1190395,362.2702779,379.4441108,482.4426816,460.6695849,453.7285154,506.1760713,670.7684034,927.0962559,1052.165292,1107.342201,1043.853685,1060.658298,1015.557387,845.1688012,1021.611602,957.2493252,1006.141041,1146.812278,1086.563494,1138.216092,724.5478973,649.9053769,755.9167951,882.4250224,784.0481427,639.4985852,750.5265499,998.1968921,842.7090677,886.3616653,998.1013117,1289.337837,1637.064381,2012.11007,2111.209489,2881.594116,2255.333119,2737.34233,3196.647524,2952.052348,2964.572989,2910.520226,1712.121146,1528.24472,
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,245.1974662,268.0973707,283.9174392,268.3243984,322.4721694,302.4540416,276.4887797,281.9698887,283.1111555,298.0524064,326.2903,345.8511327,374.6244668,435.732888,510.9888819,529.0886694,605.8191248,751.6257542,877.7966283,1030.497681,1204.155168,1282.364618,1342.468124,1304.601346,1260.395794,1125.201935,1103.338706,1125.261149,1189.140678,1175.93261,1175.14927,1181.081644,1385.866477,1541.712369,2218.78471,2470.683623,2553.549692,2759.952748,2509.139633,2164.432929,2472.197831,2395.856551,2355.725857,2246.257472,2740.249442,3386.025634,3709.078764,4674.219528,5433.720425,5148.422106,6250.654926,7227.739797,7884.984375,8030.585914,7913.383242,6044.525655,5805.605385,
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,401.2150932,359.7913681,327.5450756,331.8089951,311.144433,322.2031412,444.2469485,521.5228938,534.7843862,497.2904719,607.4694013,582.3065192,609.9032196,586.6533885,401.8409364,487.797973,471.721275,422.5487938,417.928473,420.8779342,375.8528566,395.9319363,433.2691451,544.5066526,616.4197236,621.9033702,648.3008717,720.7593013,795.9705019,778.5454199,769.1742883,829.7586885,788.632653,834.3410949,852.9543079,727.6463868,775.0800846,
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,496.2267642,478.282435,473.0503005,456.4629076,426.6979481,437.1364851,595.4445052,724.0943075,801.733062,797.9155124,897.6495095,913.9639435,994.6280468,1328.993994,1072.330788,1251.902319,1258.80907,1201.956656,1250.615376,1389.719796,1239.377855,1268.884564,1373.515636,1768.921302,1976.458506,2048.13459,2304.289902,3112.285712,3638.905946,3444.5566,3312.825985,3670.429453,3408.482762,3558.796314,3529.618403,2954.119467,2997.75268,
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,380.7191307,354.815218,334.4868363,344.8290256,353.001883,373.0330451,394.173151,412.7293867,442.9877079,474.6844143,532.6671368,567.4123466,635.9636206,766.0887124,814.7052445,934.8988849,1121.338039,1391.67107,1554.708466,1734.436062,2022.109731,1069.139835,1033.894312,1535.351908,1727.175553,1756.856818,1955.702554,2033.671259,2059.311255,2274.430069,2391.301446,2257.491123,2618.167952,2854.6202,3045.406733,3279.326506,3230.234155,3408.365101,3614.562567,3688.398314,3808.363689,3981.528047,4062.014965,4167.714107,4425.507467,4697.011135,5245.187372,6120.623418,6911.136136,6809.396224,8199.414621,9186.59639,9985.36959,10569.66631,10647.44179,11406.36273,11824.6381,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,477.5222699,507.2074524,525.385054,548.0503041,582.041376,616.8235946,659.1957549,697.9712686,685.126203,736.3172018,800.1644845,859.2978335,982.7498779,1060.756413,1362.810503,1576.406433,1599.754375,1839.848547,1856.720805,2103.924332,2551.637803,2782.080109,3068.545805,3060.005206,2850.074007,2775.312456,2460.832908,2618.995545,2759.207681,2781.306522,2970.039728,2910.691263,2840.65931,2953.088247,3091.988554,3358.562849,3632.242112,4025.647198,4387.586287,4629.851834,4939.242086,5044.220998,5276.34991,5622.080102,6131.13421,6899.820056,7700.56507,8519.86266,9658.230671,8053.491355,8726.326154,9417.752836,9986.791659,10013.47607,9967.329936,9648.39944,9206.765562,
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.2329148,779.5590533,901.3717984,1088.453907,1224.423039,1380.250601,1444.801798,1474.48163,1837.502319,2003.054352,2024.66004,2038.630096,2111.052398,2227.905625,2399.844466,2273.184149,2382.608905,2455.209164,2645.49087,2576.974727,2706.975742,2280.335931,2057.682969,2072.167419,2621.824239,2790.178221,2282.389619,2303.090535,2326.112221,2553.06976,2741.110542,2832.188893,2994.339988,3192.669378,3390.716256,3779.05707,4669.060916,5184.494227,5376.447622,5484.7763,5676.141403,6075.924306,6425.941119,6760.15344,7050.50199,7602.261218,,
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30189.76843,,,,,,,,,,64100.9077,,,,,,,,,,,
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.3342448,1157.411648,1476.271543,1929.403607,2559.259675,4232.022939,4033.240478,4122.784499,4091.048498,4258.743589,4488.287003,5642.631476,6690.577975,7645.629767,8038.914242,9641.575273,9696.099593,11310.07192,10526.14177,11617.69278,15098.00602,14969.42279,14303.53857,15247.29329,15457.64436,14672.88206,15062.92433,16372.29152,20293.40789,23932.49128,25324.48666,27169.99256,31386.63265,35390.70488,32105.8159,30818.46396,32233.83942,28984.91481,27942.31667,27400.80299,23212.2247,23541.48825,
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3917.15984,2878.719283,3352.034161,3931.744463,4601.952312,5788.150737,6493.863346,5996.83381,6458.904501,6307.698004,6011.61522,6609.20553,8032.896612,9773.117503,11685.88724,13346.17639,15183.63605,18373.649,22698.85396,19741.59763,19808.07109,21717.45794,19729.87051,19916.01939,19744.55861,17715.61685,18483.71648,
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2750.719742,3180.055927,3795.566081,5027.660309,5617.741721,6212.763127,6609.753392,7653.884711,9446.166785,11238.34067,12092.38185,10170.44628,9876.228232,9827.022409,9277.932299,9393.891691,13410.8971,16614.4101,17863.4379,17697.16351,22219.57253,23269.3818,26333.53744,25488.51952,27087.55845,31729.69976,30564.24781,27045.71913,27340.67288,26795.99113,23718.7467,23687.31689,25205.16445,30359.95215,34165.93403,34696.62092,36447.87232,41814.8191,45699.19832,41732.70725,41785.55691,46810.32796,44065.24891,46530.91143,48042.56343,41323.9215,42161.31966,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,801.1727273,,761.4703124,748.1952492,725.7425321,766.1409545,762.0113217,777.2623296,753.5201889,790.0322652,789.5517691,767.4669289,760.5314478,755.5962418,765.7204882,768.1760767,781.2322196,792.15412,819.974118,864.1847206,904.7297489,965.6693779,1047.586896,1214.077118,1253.657431,1325.990724,1430.986898,1536.150685,1622.637974,1740.915011,1862.167274,,
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,495.4348854,608.4207102,591.2084924,784.7146613,878.5209754,958.5187156,1069.286071,1210.679371,1338.690509,1534.735694,1745.863592,2003.940044,2152.860308,2345.010606,2547.034768,2701.976318,2814.471542,3018.778239,3139.180544,3323.416184,3473.795902,3676.778215,3830.175253,4820.107567,4924.922784,4836.384921,4994.667402,5325.046981,5244.033732,5513.16071,5939.053585,6446.663832,6866.224899,6912.435714,6986.046785,6745.849594,6933.415429,7195.39349,7313.849352,7906.721671,
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1364.51716,1503.537013,1681.029913,1775.370385,2013.243077,2243.931595,2443.259791,2644.786647,2712.6124,3068.236741,3464.456995,3845.496159,4654.305336,6119.372658,6770.73393,7999.111532,8787.580917,9783.840858,11826.00355,13752.00641,13883.89965,12081.78954,11804.43319,11857.90212,11562.91349,12253.09555,17201.08283,21340.71406,22527.0471,21901.05752,26891.44164,27011.38589,29569.65453,27597.97148,29995.56522,35351.38071,35650.72434,32835.92877,33368.15485,33440.80162,30743.55917,30751.64946,33228.69291,40458.77064,46511.60457,48799.82037,52026.99311,58487.04501,64322.06664,58163.29359,58041.41122,61753.66007,58507.50021,61191.19263,62548.98502,53012.99658,53578.75657,
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1260251,192.0266541,234.0343478,258.5589678,272.9142917,228.9538297,245.8904751,250.8539774,253.9043888,281.1894003,329.8606475,359.8270308,417.5057889,479.5440415,582.8500323,698.9020444,748.2687314,847.6006331,861.258295,968.7926263,1141.451721,1222.661485,1310.122738,1387.320754,1626.43196,777.424081,923.89029,861.3911436,778.5121223,949.404024,984.6913025,1327.450694,1510.022075,1704.850249,1871.667431,2072.683652,2258.25854,2400.188253,2551.900557,2575.565104,2802.420042,2862.154836,3008.465078,2372.628827,2421.096062,3681.059903,3836.468771,4647.310359,5011.037937,4952.677503,5451.06696,5759.0643,5968.876767,6027.055544,6268.692122,6468.471648,6722.223536,
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,244.8248065,213.4859051,171.2098095,225.5305962,236.6101896,248.3781436,234.1889083,252.4182522,280.2682882,300.9818257,334.2595277,339.3840491,439.7311239,551.4344417,813.0499027,931.1055173,1031.303135,1185.510635,1447.618021,1771.965549,2189.77668,2223.697344,2197.1105,2298.883805,2452.664632,2567.495905,2740.654724,2790.473919,2402.825627,2202.55809,2394.42038,1721.578696,1766.054678,1797.523561,1499.971505,1444.908036,1596.029867,1612.009303,1588.481449,1581.004564,1757.017797,1732.857979,1774.033673,2094.335506,2598.908023,3100.122378,3464.610079,3935.183343,4905.254866,3868.83123,4463.394675,5432.41332,5565.134521,5471.123389,5466.425778,4160.220067,3916.881571,
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,90.07005552,79.1029945,71.53327036,75.52582552,85.46285918,97.29811331,103.601391,97.79857498,96.22882424,105.1733766,114.0691499,119.3518433,132.0834491,162.5616549,179.8553903,198.3911023,198.1998874,225.5368862,215.2973533,245.0718421,279.1515252,293.6850504,303.0428346,312.0468564,333.2881522,359.0873875,351.8804516,341.3769306,372.1006928,395.6391839,417.4832932,446.3330973,493.114455,534.900277,634.6253109,772.8890012,876.8202168,896.7481544,808.9033075,881.7355278,961.3488814,1012.778814,1111.658154,1248.124682,1434.912404,1648.260715,1970.339174,2472.765366,3106.186032,3345.551209,4007.323783,4863.489257,5386.489529,5903.316234,6301.919127,6509.110864,6580.793641,
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,155.6013624,152.9255743,154.8011014,159.8710879,178.7782275,190.2412061,183.2606095,187.674928,198.4540705,216.4578333,223.8826356,235.9570866,253.1219072,316.0878239,432.683933,453.4685882,483.3184601,527.9038698,570.4478292,676.7293001,813.3505333,886.3184327,823.5381712,810.4172796,778.8674932,777.9700581,770.5208145,758.0968346,796.7696966,795.9294256,895.6939871,928.9739829,998.0169405,1073.156246,1101.300785,1102.091791,1179.571971,1235.544644,1192.824075,1242.49459,1323.800121,1284.572309,1227.341496,1349.736651,1544.445735,1771.343148,1997.288735,2335.557431,2593.23804,2458.923643,2926.483907,3238.775838,3328.057188,3341.571962,3414.092989,3259.700021,3280.670665,
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,147.7116855,147.6296213,148.9886174,162.3012226,182.2023949,198.209708,215.9162212,228.2918941,245.5581662,275.4947075,316.0593436,341.7800088,414.1771945,534.0427908,602.1747688,647.017291,699.6688082,821.2036025,1020.226215,1091.00939,1162.653117,1264.585032,1218.69064,1272.214327,1344.484444,1404.083772,1801.742549,2072.905488,2454.527151,2527.500012,2606.120165,2893.077312,3117.561731,3457.121021,3811.618322,4279.432814,4076.374291,3856.950414,3418.066116,3779.565272,4050.449813,3734.130084,3762.481926,4104.403895,4567.927294,4837.910196,5095.288252,5659.765616,6491.192692,6643.333494,7674.475705,8838.768076,9395.777605,9440.326475,9657.926108,9539.111952,9783.66108,
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.369195,2461.354038,2364.757101,2168.537779,2122.686233,1839.597958,1961.682479,1988.092791,2067.005379,1944.266216,1638.116465,1813.342178,1806.723245,2068.795725,2615.223071,3444.264982,4343.635883,5312.220182,6841.466833,8436.334586,6613.766773,7822.762509,9597.179563,10083.25927,10653.39985,9887.848051,7521.365319,7167.648662,
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,648.6485002,682.5702031,737.5343599,803.8441764,880.0787,947.2373408,1019.366137,1086.784645,1123.651323,1223.285144,1365.643199,1528.448449,1816.387284,2288.484922,2565.851489,2975.588372,3070.760736,3456.521651,4190.853585,5093.121487,5729.824388,5066.177868,4852.975301,4681.357674,4473.121606,4601.794461,6242.598539,7667.162101,8482.735008,8617.833985,10487.53657,10777.69755,11512.64912,10541.762,11000.37625,12664.37691,12910.5017,12229.25401,12515.09489,12355.92564,11626.21333,11721.0933,12799.36428,15550.03199,18071.3338,19191.59215,20709.68553,24108.84784,26352.53925,23084.22696,23536.9688,26015.95418,24971.05763,25976.50229,26192.94815,22443.84928,22238.46309,
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,222.2668628,209.3517908,199.1730946,209.617604,226.719903,454.6655524,449.3990149,458.7800829,450.5711303,527.4997645,471.385993,440.7573993,495.5872546,588.5972465,970.7354295,1106.518478,1266.390725,1495.253146,1574.55979,1823.722995,2241.790006,2665.31225,2374.597409,1993.03494,1916.703586,1895.769887,1651.4935,1467.302462,1340.142796,1392.232518,1491.401682,1623.989246,1690.155141,1729.373393,2028.197734,2135.632812,2159.150814,2361.599124,2300.407884,1584.463443,1451.290776,1903.741571,2183.966796,2440.46898,2708.557892,3021.942547,3350.786541,3590.718086,4274.952065,4255.565701,4657.302361,5223.351763,5702.104313,6074.090829,6396.630483,6150.155955,6018.526868,
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,165.5534063,168.4518045,171.4872106,183.0321702,200.5371083,219.2099524,230.4858914,238.971649,256.5276403,235.2476819,291.8764051,333.2701289,356.7459318,353.5300907,421.8201679,519.5679443,517.6296623,551.8019638,591.1888221,627.0417599,690.9584868,695.2501388,763.3467637,642.4632674,707.9248097,751.2411237,629.260459,697.1868548,760.1497283,830.4242696,944.2019116,1041.523448,1185.718121,1258.997552,1321.799713,1428.183004,1370.717438,1210.229249,1120.874928,1045.943208,1168.115231,1375.196316,1640.476068,2011.246154,2291.667062,2602.479549,2747.480327,3181.441708,3213.389158,3327.754247,3547.713012,3477.851743,
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,924.5860663,1008.49451,1108.815006,1232.284198,1358.107345,1468.765582,1588.543297,1713.581771,1825.027228,2002.813956,2231.949573,2515.596733,3018.225027,3892.275241,4387.668484,5061.325652,5257.948144,5957.004608,7266.195056,8767.675162,9779.413724,8467.893107,8176.246244,7960.668957,7623.384943,7817.251997,10943.65625,13498.46209,14795.15707,15047.52054,18848.6566,19522.86445,21439.19938,19556.66441,20596.37449,23711.03879,23937.73883,21834.36462,22388.2702,22230.74492,20190.18887,20442.33847,22133.45641,27161.56361,30983.83339,31989.21139,33802.4874,38718.44719,42235.24908,38491.67244,37617.72231,40614.90775,37598.89096,39107.16036,39820.25113,34353.4257,35024.65114,
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.9867265,150.9730942,172.3215472,187.0504479,222.5454459,217.1509292,231.2266102,208.6209747,208.1969487,215.1392103,201.7687981,232.7945459,287.4222243,276.7508096,297.8280588,317.3294336,326.0825642,430.7544499,482.1490904,582.7755302,,,,,,
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,396.3922533,450.0532892,520.2061314,609.4873841,675.2416391,774.7616093,889.659872,968.3067818,950.5457406,1077.6787,1208.996662,1358.465747,1704.167361,2241.448847,2742.455585,3201.119201,3270.405729,3617.737759,4344.606706,5754.542183,6191.714945,5356.577832,5145.694384,4466.336264,4477.793724,4686.891069,6495.811997,8217.234257,9676.769252,10652.95797,13767.38147,14771.6723,16068.42672,13303.67613,13378.84984,15429.93942,16069.20709,14696.21611,15340.33211,15678.21523,14676.70609,15323.6114,17019.53541,21495.70741,24918.64584,26510.71745,28482.60948,32709.40104,35579.30993,32334.00548,30736.62785,31835.2888,28563.85904,29211.77375,29623.16445,25789.51955,26616.4881,
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.383709,3352.733741,3619.945496,4052.292271,4119.347394,4070.032827,4498.957027,5308.347781,7174.237415,8850.465115,10338.31322,12595.41065,16586.4052,18094.54805,14726.31828,14638.60482,17454.84342,17421.89022,19072.23852,19949.58138,17155.87418,17736.8027,
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,202.7919376,207.5479863,223.7872069,204.8721662,232.3715877,233.8183804,242.0451601,242.7873277,247.0265475,253.1929484,270.2443935,203.1645022,164.9584363,124.9830454,133.7288539,144.5003524,140.8611257,124.5056232,119.1340818,123.8762057,120.1789279,111.3634356,118.8734466,135.7623858,161.6266248,193.7949056,243.3026822,325.3825543,379.7566385,341.3099092,354.8463544,468.5067249,502.1535887,571.1622759,645.4650067,706.7574751,
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,876.5392623,946.2103877,1024.575081,1118.713072,1229.02615,1327.416285,1428.016209,1523.428457,1572.881562,1716.505864,1934.777546,2177.056859,2590.03308,3268.803399,3653.295331,4236.674575,4367.350094,4925.430631,6012.392624,7314.454337,8314.595776,7330.047924,7035.170533,6803.484368,6518.017905,6720.173664,9189.812558,11338.53516,12607.44285,12829.73215,15855.73174,16421.92178,17840.21029,16211.35886,17173.18728,19878.1618,20291.41302,19118.47525,19741.55338,19671.95284,18256.51503,18419.20772,20030.38473,24293.45948,27939.61413,29108.60825,30936.21075,35597.58794,38135.41106,33977.44188,33687.58817,36412.96833,34230.9521,35584.35321,36666.42754,32199.87726,32249.86914,
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.548779,569.9148429,541.0560138,599.1189534,673.6793236,797.2763859,918.7689543,1101.992277,1388.52176,1262.440262,1466.468021,1558.69666,1644.799092,1726.675827,1772.102991,1563.176362,1479.977962,
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.353011,1327.427224,1411.702398,1522.319242,1707.503938,1882.086858,2010.213456,2034.18905,1907.077272,2178.03525,2467.476347,2718.207552,3180.005873,4176.272761,5301.542778,6260.191279,6744.696982,7074.35653,7634.482408,9339.177076,11232.27456,10934.56809,10945.27734,10505.83366,10841.56713,11405.93365,14962.25536,18580.65865,22056.70175,23983.84575,28380.54891,25503.21521,22337.48712,17617.03044,20305.58355,26273.4659,25777.6413,24676.49708,25989.4075,26178.79178,24253.25042,24913.24452,26834.02625,32816.16088,37636.11173,38969.17163,41120.67651,48288.5491,53401.31487,47107.15571,46202.41516,50790.72415,47415.55987,49638.07713,49914.61864,42424.22081,43433.03222,
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,285.5425005,287.3291439,291.5397068,296.7729354,310.8729969,317.0729473,316.1795868,333.309188,334.647453,357.4594487,422.4135104,466.0437579,583.3499301,768.7384555,987.9761702,1186.739879,1182.176627,1202.711764,1360.870262,1640.678329,1893.046665,1898.594889,1786.918614,1638.637327,1681.974016,1603.586714,1795.605327,1632.073424,1535.414063,1632.138291,1834.989572,1881.569901,2057.40669,2166.052726,2383.915146,2540.751518,2714.2535,2641.064749,2070.165847,2408.165466,2076.013308,2038.891729,2259.055796,2835.973972,3332.918533,3658.630832,3749.939813,4078.82327,4177.657789,3369.408247,3651.966784,4353.121392,4546.738504,4763.068956,5045.769926,4921.950723,5233.469423,
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1338.299606,1440.55433,1585.917267,1752.964403,1919.266718,2042.240384,2189.670888,2346.362952,2532.314748,2725.217643,2862.469268,3173.840026,3857.37279,4965.854769,5317.61951,6672.511388,6846.352197,7513.344973,9248.441631,11170.46017,12712.6014,11110.55977,10505.73547,10005.15167,9432.292357,9775.339435,13557.14722,16324.39356,17696.51115,17704.95898,21795.23783,21782.41658,23937.05651,22503.26009,23625.52979,27037.97259,27015.25805,24359.42262,25101.36999,24799.29478,22465.6411,22527.31812,24275.2426,29691.18063,33874.74363,34879.72909,36544.50566,41600.58527,45413.06642,41631.13141,40703.34592,43810.20155,40838.02506,42554.12012,42955.24189,36526.77011,36857.11923,
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23737.41677,23982.88067,22479.57899,24300.3786,26553.74656,30993.07706,34979.0817,35847.45356,40719.57503,47024.2297,49773.16687,46521.50171,47397.90292,50789.0486,48421.80307,53612.825,57543.66906,50581.96849,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,1320.062471,,,1275.867558,1296.378583,1355.12546,1436.906824,1528.064694,1682.203261,1756.185104,1908.903727,1909.350632,2065.004277,2019.91527,1906.880058,2029.289159,2046.639645,2170.92021,2240.021462,2257.773665,2296.26086,2252.803138,2355.544465,2397.451838,2441.501551,2516.018683,2693.023278,2861.771348,3000.948119,3150.910602,3047.584425,3057.24559,3018.008675,3143.749107,
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,283.4004647,332.5047204,358.5609752,299.2266457,411.7685848,425.2950373,453.131711,490.3076981,520.3792451,550.2859345,548.7080134,634.3151226,702.1565946,1157.150818,2425.358419,3320.824694,4533.81438,4138.857814,3439.42595,4258.763988,5869.279449,5166.313923,4717.981684,4309.04665,4407.284354,4023.581632,3990.070881,3742.656537,4253.668367,4517.927977,6251.017385,5523.198654,5566.362537,4244.913331,3958.596186,4565.580499,5111.374331,4663.140106,3827.975793,3883.325188,4116.460693,3976.104887,4102.55271,4892.011618,5685.577736,6826.880545,7141.549167,8352.817101,10094.02746,7603.660223,8754.113922,10716.2032,9774.180761,9679.759204,9692.163874,7388.984144,7179.340661,
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1380.306241,1452.544709,1513.651449,1592.614477,1729.399978,1850.954769,1959.62783,2023.627564,1896.386749,2032.34701,2347.544318,2649.801514,3030.432514,3426.276221,3665.862798,4299.745618,4138.167788,4681.439932,5976.938169,7804.762081,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23013.45882,24219.62285,26621.48006,28014.8947,28383.66891,27982.35576,27427.5875,29785.98629,34173.97998,39983.98467,41732.64054,44252.31582,50134.3161,46767.59222,38262.18213,38893.01849,41412.34924,41790.77914,42724.06788,46783.46922,44305.55463,40412.03362,
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.640122,1314.67067,757.2235485,550.0155426,517.0870879,569.0181381,670.4611048,774.6802033,805.2726845,628.8656516,691.9977101,733.9704142,779.3845935,928.0108227,1207.367228,1530.057521,1872.680416,2492.12878,3174.949001,2706.588512,2964.477034,3725.063221,4142.869175,4274.376857,4429.650075,3764.640912,3865.785693,
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,182.9791912,189.7133803,195.1199885,210.9689785,230.4311999,266.3186458,269.4592356,216.8414258,202.7618857,233.651242,257.6518516,273.8227964,232.5399135,263.685964,301.3667987,285.8295247,275.8778954,312.9993132,353.7088731,381.0361958,411.5179166,379.7977778,351.3193892,341.0872166,358.396819,354.2199898,437.0782413,376.4318004,375.1812245,368.962397,402.5888817,438.6143193,414.7673408,375.3204353,333.4049392,385.7373195,403.5344405,391.35568,414.768461,417.7679907,263.1124679,273.6596668,309.4844703,373.2815537,423.1936389,498.1723904,922.9351677,1090.686718,1224.401554,1086.765038,1312.607557,1574.978653,1629.800222,1814.492297,1432.227943,1361.113905,1513.461034,
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,367.6243838,379.3634686,429.2252767,421.447937,441.4127933,472.9737936,485.9748491,457.7628488,448.4475642,469.2761014,475.7463919,453.801151,421.9982034,399.9739644,340.0516918,315.8398003,322.811171,370.1931781,386.3288283,303.424498,427.0691859,622.1516672,674.5971068,636.2717095,635.6714852,614.8694482,654.7998027,726.0940747,744.6823178,725.0646897,661.5277734,
